21.4	-0.830042	-0.25299	-0.976915	0.666051	-0.469276
21.45	-0.800491	-0.273138	-1.01694	0.652394	-0.469972
21.5	-0.771662	-0.291633	-1.05552	0.637812	-0.470603
21.55	-0.743525	-0.308634	-1.0927	0.62238	-0.471176
21.6	-0.716051	-0.324283	-1.1285	0.606166	-0.471698
21.65	-0.689208	-0.338702	-1.16296	0.589231	-0.472175
21.7	-0.662966	-0.351997	-1.19611	0.571631	-0.472613
21.75	-0.637297	-0.364265	-1.22797	0.553418	-0.473016
21.8	-0.61217	-0.375589	-1.25858	0.534639	-0.473388
21.85	-0.587559	-0.386044	-1.28796	0.515336	-0.473732
21.9	-0.563436	-0.395696	-1.31613	0.495552	-0.47405
21.95	-0.539777	-0.404604	-1.34312	0.475321	-0.474347
22	-0.516556	-0.412821	-1.36895	0.45468	-0.474623
22.05	-0.493752	-0.420396	-1.39364	0.433661	-0.474881
22.1	-0.471341	-0.42737	-1.4172	0.412292	-0.475122
22.15	-0.449302	-0.433781	-1.43967	0.390603	-0.475349
22.2	-0.427617	-0.439665	-1.46105	0.36862	-0.475563
22.25	-0.406264	-0.445052	-1.48136	0.346367	-0.475764
22.3	-0.385228	-0.44997	-1.50063	0.323869	-0.475954
22.35	-0.36449	-0.454446	-1.51885	0.301146	-0.476134
22.4	-0.344034	-0.458502	-1.53605	0.278221	-0.476305
22.45	-0.323844	-0.462159	-1.55224	0.255113	-0.476467
22.5	-0.303906	-0.465436	-1.56744	0.231842	-0.476622
22.55	-0.284205	-0.46835	-1.58165	0.208424	-0.47677
22.6	-0.264727	-0.470916	-1.59489	0.184878	-0.476912
22.65	-0.24546	-0.47315	-1.60716	0.161221	-0.477048
22.7	-0.226391	-0.475063	-1.61848	0.137468	-0.477179
22.75	-0.207508	-0.476667	-1.62885	0.113634	-0.477305
22.8	-0.188799	-0.477972	-1.63829	0.0897357	-0.477427
22.85	-0.170254	-0.478988	-1.64681	0.0657863	-0.477544
22.9	-0.151861	-0.479722	-1.6544	0.0418002	-0.477659
22.95	-0.133611	-0.480183	-1.66108	0.0177911	-0.47777
23	-0.115493	-0.480377	-1.66685	-0.00622782	-0.477878
23.05	-0.0974972	-0.48031	-1.67173	-0.0302433	-0.477983
23.1	-0.0796148	-0.479987	-1.67571	-0.0542427	-0.478087
23.15	-0.0618365	-0.479411	-1.6788	-0.0782132	-0.478188
23.2	-0.0441534	-0.478587	-1.68101	-0.102143	-0.478288
23.25	-0.0265568	-0.477518	-1.68234	-0.126019	-0.478386
23.3	-0.00903822	-0.476206	-1.68279	-0.149829	-0.478483
23.35	0.00841063	-0.474652	-1.68237	-0.173561	-0.478579
23.4	0.0257979	-0.472859	-1.68108	-0.197204	-0.478675
23.45	0.0431315	-0.470825	-1.67892	-0.220746	-0.478769
23.5	0.0604195	-0.468552	-1.6759	-0.244173	-0.478864
23.55	0.0776695	-0.466039	-1.67202	-0.267475	-0.478958
23.6	0.0948893	-0.463284	-1.66727	-0.290639	-0.479053
23.65	0.112086	-0.460286	-1.66167	-0.313654	-0.479148
23.7	0.129268	-0.457043	-1.65521	-0.336506	-0.479244
23.75	0.146443	-0.453552	-1.64788	-0.359183	-0.479341
23.8	0.163617	-0.449808	-1.6397	-0.381674	-0.479438
23.85	0.180799	-0.445809	-1.63066	-0.403964	-0.479537
23.9	0.197995	-0.441549	-1.62076	-0.426042	-0.479638
23.95	0.215214	-0.437022	-1.61	-0.447893	-0.47974
24	0.232463	-0.432224	-1.59838	-0.469504	-0.479845
24.05	0.249749	-0.427146	-1.58589	-0.490861	-0.479952
24.1	0.26708	-0.421782	-1.57254	-0.51195	-0.480062
24.15	0.284464	-0.416123	-1.55831	-0.532757	-0.480174
24.2	0.301908	-0.410159	-1.54322	-0.553265	-0.480291
24.25	0.31942	-0.403881	-1.52725	-0.573459	-0.48041
24.3	0.337009	-0.397276	-1.5104	-0.593322	-0.480534
24.35	0.354682	-0.390334	-1.49266	-0.612839	-0.480663
24.4	0.372447	-0.38304	-1.47404	-0.631991	-0.480797
24.45	0.390312	-0.37538	-1.45453	-0.65076	-0.480936
24.5	0.408287	-0.367338	-1.43411	-0.669127	-0.481081
24.55	0.426379	-0.358897	-1.41279	-0.687072	-0.481233
24.6	0.444598	-0.350037	-1.39056	-0.704574	-0.481392
24.65	0.462952	-0.340737	-1.36741	-0.721611	-0.481559
24.7	0.48145	-0.330975	-1.34334	-0.738159	-0.481735
24.75	0.500101	-0.320727	-1.31834	-0.754196	-0.481921
24.8	0.518915	-0.309964	-1.29239	-0.769694	-0.482117
24.85	0.537901	-0.298657	-1.2655	-0.784627	-0.482325
24.9	0.557067	-0.286773	-1.23764	-0.798965	-0.482546
24.95	0.576425	-0.274277	-1.20882	-0.812679	-0.482782
25	0.595982	-0.261129	-1.17902	-0.825736	-0.483032
25.05	0.615748	-0.247285	-1.14824	-0.8381	-0.483301
25.1	0.635733	-0.232698	-1.11645	-0.849735	-0.483588
25.15	0.655945	-0.217315	-1.08365	-0.860601	-0.483897
25.2	0.676392	-0.201077	-1.04983	-0.870654	-0.48423
25.25	0.697081	-0.183918	-1.01498	-0.87985	-0.48459
25.3	0.71802	-0.165767	-0.979077	-0.888139	-0.484979
25.35	0.739214	-0.146542	-0.942116	-0.895466	-0.485402
25.4	0.760666	-0.126152	-0.904083	-0.901773	-0.485863
25.45	0.782376	-0.104497	-0.864964	-0.906998	-0.486365
25.5	0.804344	-0.0814618	-0.824747	-0.911071	-0.486916
25.55	0.826562	-0.0569178	-0.783418	-0.913917	-0.487522
25.6	0.84902	-0.0307192	-0.740967	-0.915453	-0.48819
25.65	0.871699	-0.00270029	-0.697383	-0.915588	-0.488928
25.7	0.89457	0.0273274	-0.652654	-0.914222	-0.489749
25.75	0.917594	0.0595794	-0.606774	-0.911243	-0.490663
25.8	0.940716	0.0943031	-0.559739	-0.906528	-0.491685
25.85	0.963858	0.131783	-0.511546	-0.899938	-0.492834
25.9	0.986916	0.172348	-0.4622	-0.891321	-0.494129
25.95	1.00975	0.216379	-0.411712	-0.880502	-0.495596
26	1.03217	0.264319	-0.360104	-0.867286	-0.497264
26.05	1.05391	0.316683	-0.307409	-0.851452	-0.499168
26.1	1.07463	0.374073	-0.253677	-0.832748	-0.501349
26.15	1.09385	0.437188	-0.198985	-0.810889	-0.503857
26.2	1.11095	0.506843	-0.143437	-0.785547	-0.506748
26.25	1.12503	0.58398	-0.0871859	-0.756348	-0.510082
26.3	1.13491	0.669669	-0.0304404	-0.722864	-0.513923
26.35	1.13893	0.765103	0.026506	-0.684609	-0.518325
26.4	1.13481	0.871544	0.0832463	-0.641032	-0.523307
26.45	1.1194	0.990207	0.139216	-0.591522	-0.528815
26.5	1.08838	1.12201	0.193635	-0.535421	-0.534628
26.55	1.03592	1.26705	0.245431	-0.472069	-0.540219
26.6	0.954447	1.42376	0.293153	-0.400881	-0.544526
26.65	0.834784	1.5874	0.334893	-0.321511	-0.545692
26.7	0.66743	1.74807	0.368264	-0.234108	-0.541
26.75	0.445843	1.88893	0.390556	-0.139661	-0.527523
26.8	0.172183	1.98679	0.399165	-0.0403217	-0.504054
26.85	-0.136883	2.01801	0.392321	0.0605788	-0.473529
26.9	-0.450454	1.96959	0.369799	0.159058	-0.443036
26.95	-0.733893	1.84768	0.333104	0.251442	-0.419814
27	-0.963005	1.67473	0.284954	0.335179	-0.407005
27.05	-1.13034	1.47791	0.228437	0.409074	-0.403376
27.1	-1.24138	1.27905	0.166368	0.473027	-0.405795
27.15	-1.30736	1.09145	0.100999	0.527599	-0.411341
27.2	-1.33994	0.92127	0.0340024	0.573663	-0.418039
27.25	-1.3489	0.770133	-0.0334426	0.612169	-0.424785
27.3	-1.34164	0.637306	-0.100525	0.644035	-0.431053
27.35	-1.3235	0.521035	-0.1667	0.670086	-0.436645
27.4	-1.29818	0.419272	-0.231609	0.69105	-0.441533
27.45	-1.26827	0.330024	-0.295022	0.707551	-0.445762
27.5	-1.23552	0.251494	-0.356798	0.720126	-0.449407
27.55	-1.20116	0.182129	-0.416856	0.729232	-0.452547
27.6	-1.16599	0.120605	-0.475155	0.735263	-0.455257
27.65	-1.13058	0.0658093	-0.531684	0.738553	-0.457604
27.7	-1.0953	0.01681	-0.586449	0.739394	-0.459643
27.75	-1.06041	-0.0271748	-0.63947	0.738035	-0.461423
27.8	-1.02608	-0.0668014	-0.690774	0.734695	-0.462983
27.85	-0.992401	-0.102622	-0.740394	0.729564	-0.464357
27.9	-0.959437	-0.135103	-0.788366	0.722809	-0.465572
27.95	-0.927221	-0.16464	-0.834727	0.714577	-0.466651
28	-0.895762	-0.191571	-0.879515	0.704998	-0.467613
28.05	-0.865057	-0.216184	-0.922768	0.694189	-0.468475
28.1	-0.835091	-0.238726	-0.964522	0.682253	-0.46925
28.15	-0.805846	-0.259413	-1.00481	0.669282	-0.469948
28.2	-0.777296	-0.278429	-1.04368	0.65536	-0.470581
28.25	-0.749415	-0.295937	-1.08115	0.640564	-0.471156
28.3	-0.722176	-0.312075	-1.11726	0.62496	-0.47168
28.35	-0.695549	-0.32697	-1.15204	0.608611	-0.472159
28.4	-0.669507	-0.340728	-1.18551	0.591575	-0.472598
28.45	-0.64402	-0.353446	-1.21771	0.573903	-0.473002
28.5	-0.619062	-0.365208	-1.24867	0.555642	-0.473375
28.55	-0.594606	-0.376091	-1.2784	0.536838	-0.47372
28.6	-0.570627	-0.386161	-1.30693	0.51753	-0.474039
28.65	-0.547099	-0.395477	-1.33428	0.497756	-0.474336
28.7	-0.524	-0.404094	-1.36048	0.477551	-0.474613
28.75	-0.501307	-0.41206	-1.38555	0.456948	-0.474872
28.8	-0.478999	-0.419417	-1.4095	0.435977	-0.475114
28.85	-0.457055	-0.426205	-1.43235	0.414667	-0.475341
28.9	-0.435455	-0.432458	-1.45412	0.393044	-0.475555
28.95	-0.414182	-0.438208	-1.47483	0.371134	-0.475757
29	-0.393218	-0.443484	-1.49449	0.34896	-0.475947
29.05	-0.372545	-0.448311	-1.51312	0.326544	-0.476128
29.1	-0.352148	-0.452712	-1.53073	0.303908	-0.476299
29.15	-0.332011	-0.45671	-1.54733	0.281073	-0.476462
29.2	-0.31212	-0.460324	-1.56293	0.258057	-0.476617
29.25	-0.292461	-0.463569	-1.57756	0.234878	-0.476765
29.3	-0.27302	-0.466464	-1.59121	0.211555	-0.476907
29.35	-0.253784	-0.469021	-1.6039	0.188104	-0.477043
29.4	-0.234742	-0.471255	-1.61563	0.164541	-0.477174
29.45	-0.215881	-0.473175	-1.62643	0.140882	-0.477301
29.5	-0.19719	-0.474795	-1.63629	0.117143	-0.477422
29.55	-0.178658	-0.476121	-1.64522	0.0933366	-0.47754
29.6	-0.160275	-0.477164	-1.65323	0.0694784	-0.477655
29.65	-0.14203	-0.477931	-1.66034	0.0455819	-0.477766
29.7	-0.123912	-0.478428	-1.66653	0.0216605	-0.477874
29.75	-0.105914	-0.478662	-1.67183	-0.00227265	-0.47798
29.8	-0.0880252	-0.478638	-1.67623	-0.0262045	-0.478083
29.85	-0.0702365	-0.47836	-1.67974	-0.0501225	-0.478185
29.9	-0.0525392	-0.477832	-1.68237	-0.0740141	-0.478284
29.95	-0.0349248	-0.477057	-1.68411	-0.097867	-0.478383
30	-0.0173847	-0.476038	-1.68498	-0.121669	-0.47848
30.05	8.92325e-05	-0.474776	-1.68498	-0.145408	-0.478576
30.1	0.0175052	-0.473273	-1.6841	-0.169071	-0.478671
30.15	0.0348712	-0.471529	-1.68236	-0.192648	-0.478766
30.2	0.0521951	-0.469546	-1.67975	-0.216125	-0.478861
30.25	0.0694847	-0.467321	-1.67628	-0.239491	-0.478955
30.3	0.0867477	-0.464855	-1.67194	-0.262734	-0.47905
30.35	0.103992	-0.462145	-1.66674	-0.285841	-0.479145
30.4	0.121224	-0.45919	-1.66068	-0.308801	-0.479241
30.45	0.138453	-0.455986	-1.65375	-0.3316	-0.479337
30.5	0.155686	-0.452531	-1.64597	-0.354226	-0.479435
30.55	0.172929	-0.44882	-1.63732	-0.376667	-0.479534
30.6	0.190192	-0.444848	-1.62781	-0.39891	-0.479634
30.65	0.207481	-0.440612	-1.61744	-0.42094	-0.479737
30.7	0.224804	-0.436103	-1.6062	-0.442745	-0.479841
30.75	0.242168	-0.431317	-1.59409	-0.464311	-0.479948
30.8	0.259582	-0.426245	-1.58111	-0.485624	-0.480058
30.85	0.277053	-0.420878	-1.56726	-0.506667	-0.48017
30.9	0.294589	-0.415209	-1.55253	-0.527428	-0.480286
30.95	0.312199	-0.409227	-1.53692	-0.547889	-0.480406
31	0.329889	-0.402921	-1.52043	-0.568035	-0.48053
31.05	0.347668	-0.396278	-1.50304	-0.587849	-0.480658
31.1	0.365546	-0.389286	-1.48477	-0.607314	-0.480792
31.15	0.383529	-0.381931	-1.46559	-0.62641	-0.480931
31.2	0.401628	-0.374195	-1.44551	-0.64512	-0.481076
31.25	0.41985	-0.366063	-1.42452	-0.663423	-0.481227
31.3	0.438205	-0.357514	-1.4026	-0.681299	-0.481386
31.35	0.456702	-0.34853	-1.37977	-0.698725	-0.481553
31.4	0.475351	-0.339086	-1.356	-0.715679	-0.481729
31.45	0.49416	-0.329159	-1.33129	-0.732137	-0.481914
31.5	0.513139	-0.318721	-1.30564	-0.748073	-0.48211
31.55	0.532299	-0.307743	-1.27902	-0.763461	-0.482318
31.6	0.551649	-0.296193	-1.25144	-0.77827	-0.482538
31.65	0.571199	-0.284035	-1.22288	-0.792472	-0.482773
31.7	0.590959	-0.27123	-1.19333	-0.806034	-0.483023
31.75	0.61094	-0.257734	-1.16278	-0.81892	-0.483291
31.8	0.63115	-0.2435	-1.13123	-0.831095	-0.483578
31.85	0.6516	-0.228476	-1.09865	-0.842519	-0.483886
31.9	0.672299	-0.212603	-1.06503	-0.853149	-0.484218
31.95	0.693255	-0.195816	-1.03037	-0.86294	-0.484577
32	0.714476	-0.178043	-0.994646	-0.871842	-0.484965
32.05	0.735968	-0.159204	-0.957848	-0.879802	-0.485386
32.1	0.757738	-0.139208	-0.919961	-0.886763	-0.485845
32.15	0.779787	-0.117955	-0.880971	-0.892661	-0.486347
32.2	0.802115	-0.0953302	-0.840866	-0.897427	-0.486896
32.25	0.824719	-0.0712059	-0.79963	-0.900987	-0.487499
32.3	0.84759	-0.0454365	-0.75725	-0.903259	-0.488165
32.35	0.870711	-0.017857	-0.713715	-0.904152	-0.488901
32.4	0.894059	0.0117207	-0.669012	-0.903566	-0.489718
32.45	0.917598	0.0435118	-0.623132	-0.90139	-0.490628
32.5	0.941276	0.0777631	-0.576068	-0.897502	-0.491647
32.55	0.965022	0.114759	-0.527817	-0.891764	-0.492791
32.6	0.988738	0.154829	-0.47838	-0.884023	-0.49408
32.65	1.01229	0.198353	-0.427765	-0.874105	-0.495541
32.7	1.0355	0.245775	-0.375991	-0.861816	-0.497201
32.75	1.05811	0.297611	-0.323085	-0.846936	-0.499095
32.8	1.0798	0.354466	-0.269095	-0.829213	-0.501266
32.85	1.10011	0.417042	-0.214089	-0.80836	-0.503762
32.9	1.11841	0.486161	-0.158169	-0.784052	-0.506637
32.95	1.13387	0.562772	-0.101475	-0.755914	-0.509955
33	1.14531	0.647963	-0.04421	-0.723516	-0.513777
33.05	1.15111	0.742946	0.0133455	-0.686368	-0.518158
33.1	1.14905	0.84902	0.0707978	-0.643917	-0.52312
33.15	1.13603	0.967455	0.127599	-0.595545	-0.528611
33.2	1.10779	1.09925	0.182988	-0.540582	-0.53442
33.25	1.05857	1.24466	0.235917	-0.478349	-0.540034
33.3	0.980824	1.40229	0.284958	-0.408235	-0.544413
33.35	0.865359	1.56771	0.328226	-0.329849	-0.545733
33.4	0.702483	1.73139	0.36335	-0.24328	-0.541303
33.45	0.485195	1.87687	0.38761	-0.149436	-0.528178
33.5	0.214857	1.9811	0.398353	-0.0503816	-0.505045
33.55	-0.0928206	2.02001	0.393712	0.0506189	-0.474666
33.6	-0.407547	1.97955	0.373334	0.149596	-0.444033
33.65	-0.694474	1.86457	0.338611	0.242825	-0.420467
33.7	-0.928501	1.69675	0.292186	0.327662	-0.407288
33.75	-1.10116	1.50313	0.237128	0.402819	-0.403382
33.8	-1.21725	1.30592	0.176265	0.468114	-0.40564
33.85	-1.28767	1.1189	0.111881	0.524059	-0.411114
33.9	-1.32403	0.948612	0.0456801	0.57149	-0.417795
33.95	-1.33615	0.796975	-0.0211272	0.611339	-0.424551
34	-1.33153	0.66343	-0.0877038	0.64451	-0.43084
34.05	-1.3156	0.546329	-0.153484	0.671826	-0.436458
34.1	-1.29215	0.44369	-0.218091	0.694011	-0.441371
34.15	-1.26382	0.353556	-0.281282	0.711689	-0.445622
34.2	-1.23244	0.274154	-0.342904	0.725396	-0.449286
34.25	-1.19925	0.203938	-0.402867	0.735593	-0.452443
34.3	-1.1651	0.141592	-0.461122	0.742673	-0.455167
34.35	-1.13059	0.0860067	-0.517651	0.746973	-0.457525
34.4	-1.09611	0.0362492	-0.572457	0.748786	-0.459575
34.45	-1.06193	-0.00846279	-0.625553	0.748363	-0.461363
34.5	-1.02822	-0.0487867	-0.676964	0.745923	-0.462931
34.55	-0.995104	-0.0852763	-0.726719	0.741659	-0.464311
34.6	-0.962647	-0.1184	-0.774852	0.735739	-0.465531
34.65	-0.930889	-0.148555	-0.821396	0.728312	-0.466614
34.7	-0.899846	-0.176081	-0.866388	0.719508	-0.467581
34.75	-0.869518	-0.201267	-0.909864	0.709444	-0.468446
34.8	-0.839897	-0.224363	-0.951859	0.698226	-0.469223
34.85	-0.810966	-0.245585	-0.992408	0.685947	-0.469925
34.9	-0.782705	-0.265119	-1.03154	0.672691	-0.47056
34.95	-0.75509	-0.283127	-1.0693	0.658535	-0.471137
35	-0.728094	-0.299753	-1.1057	0.643547	-0.471662
35.05	-0.701692	-0.31512	-1.14079	0.627791	-0.472143
35.1	-0.675856	-0.329337	-1.17458	0.611324	-0.472583
35.15	-0.65056	-0.342503	-1.20711	0.594199	-0.472989
35.2	-0.625778	-0.354702	-1.2384	0.576464	-0.473362
35.25	-0.601485	-0.36601	-1.26847	0.558163	-0.473708
35.3	-0.577656	-0.376496	-1.29735	0.539339	-0.474028
35.35	-0.554268	-0.386219	-1.32507	0.520028	-0.474326
35.4	-0.531297	-0.395234	-1.35163	0.500266	-0.474604
35.45	-0.508722	-0.403589	-1.37707	0.480087	-0.474863
35.5	-0.486523	-0.411328	-1.40139	0.45952	-0.475106
35.55	-0.46468	-0.418491	-1.42463	0.438596	-0.475334
35.6	-0.443173	-0.425112	-1.44679	0.41734	-0.475548
35.65	-0.421985	-0.431224	-1.46789	0.395779	-0.47575
35.7	-0.401098	-0.436855	-1.48794	0.373936	-0.475941
35.75	-0.380496	-0.442033	-1.50697	0.351834	-0.476122
35.8	-0.360164	-0.44678	-1.52497	0.329495	-0.476293
35.85	-0.340086	-0.451118	-1.54198	0.30694	-0.476456
35.9	-0.320248	-0.455067	-1.55799	0.284186	-0.476612
35.95	-0.300636	-0.458644	-1.57302	0.261254	-0.47676
36	-0.281237	-0.461866	-1.58708	0.238161	-0.476902
36.05	-0.262039	-0.464747	-1.60019	0.214923	-0.477039
36.1	-0.243029	-0.4673	-1.61234	0.191558	-0.47717
36.15	-0.224196	-0.469538	-1.62355	0.168081	-0.477296
36.2	-0.205528	-0.471471	-1.63382	0.144508	-0.477418
36.25	-0.187014	-0.473108	-1.64317	0.120853	-0.477536
36.3	-0.168645	-0.474459	-1.65161	0.0971296	-0.47765
36.35	-0.15041	-0.475531	-1.65913	0.073353	-0.477762
36.4	-0.132299	-0.476332	-1.66574	0.0495364	-0.47787
36.45	-0.114303	-0.476867	-1.67146	0.025693	-0.477976
36.5	-0.0964127	-0.477142	-1.67628	0.00183592	-0.478079
36.55	-0.0786185	-0.477162	-1.68021	-0.0220222	-0.478181
36.6	-0.060912	-0.47693	-1.68325	-0.0458687	-0.478281
36.65	-0.0432847	-0.476449	-1.68542	-0.0696911	-0.478379
36.7	-0.0257281	-0.475723	-1.6867	-0.0934773	-0.478476
36.75	-0.00823386	-0.474754	-1.68712	-0.117215	-0.478572
36.8	0.00920599	-0.473542	-1.68666	-0.140892	-0.478668
36.85	0.0265995	-0.472089	-1.68533	-0.164497	-0.478763
36.9	0.0439545	-0.470395	-1.68313	-0.188016	-0.478857
36.95	0.0612789	-0.46846	-1.68006	-0.211439	-0.478952
37	0.0785802	-0.466283	-1.67614	-0.234753	-0.479046
37.05	0.0958663	-0.463862	-1.67134	-0.257947	-0.479141
37.1	0.113145	-0.461195	-1.66569	-0.281006	-0.479237
37.15	0.130423	-0.45828	-1.65916	-0.30392	-0.479334
37.2	0.147709	-0.455114	-1.65178	-0.326676	-0.479431
37.25	0.16501	-0.451692	-1.64353	-0.349261	-0.47953
37.3	0.182334	-0.448011	-1.63441	-0.371661	-0.479631
37.35	0.199688	-0.444064	-1.62443	-0.393864	-0.479733
37.4	0.21708	-0.439847	-1.61357	-0.415857	-0.479837
37.45	0.234518	-0.435353	-1.60185	-0.437624	-0.479944
37.5	0.25201	-0.430574	-1.58925	-0.459153	-0.480054
37.55	0.269564	-0.425503	-1.57577	-0.480428	-0.480166
37.6	0.287187	-0.42013	-1.56141	-0.501435	-0.480282
37.65	0.304887	-0.414445	-1.54616	-0.522157	-0.480402
37.7	0.322674	-0.408439	-1.53003	-0.542579	-0.480525
37.75	0.340556	-0.402097	-1.513	-0.562684	-0.480654
37.8	0.358541	-0.395409	-1.49508	-0.582454	-0.480787
37.85	0.376637	-0.388359	-1.47624	-0.601872	-0.480926
37.9	0.394854	-0.380932	-1.4565	-0.620919	-0.481071
37.95	0.413201	-0.37311	-1.43584	-0.639574	-0.481222
38	0.431687	-0.364876	-1.41426	-0.657818	-0.481381
38.05	0.450322	-0.356208	-1.39174	-0.675628	-0.481547
38.1	0.469115	-0.347085	-1.36829	-0.692983	-0.481723
38.15	0.488077	-0.337482	-1.34388	-0.709857	-0.481908
38.2	0.507217	-0.327372	-1.31852	-0.726225	-0.482103
38.25	0.526545	-0.316726	-1.29219	-0.742062	-0.48231
38.3	0.546073	-0.305512	-1.26489	-0.757337	-0.48253
38.35	0.56581	-0.293695	-1.2366	-0.772022	-0.482764
38.4	0.585767	-0.281235	-1.20731	-0.786084	-0.483014
38.45	0.605955	-0.268091	-1.17701	-0.799488	-0.483281
38.5	0.626385	-0.254214	-1.14569	-0.812199	-0.483567
38.55	0.647066	-0.239552	-1.11334	-0.824177	-0.483875
38.6	0.66801	-0.224048	-1.07994	-0.835379	-0.484206
38.65	0.689226	-0.207637	-1.04548	-0.845761	-0.484563
38.7	0.710722	-0.190247	-1.00994	-0.855273	-0.48495
38.75	0.732507	-0.171798	-0.973317	-0.863863	-0.485371
38.8	0.754588	-0.152201	-0.935588	-0.871473	-0.485828
38.85	0.776968	-0.131354	-0.89674	-0.878041	-0.486328
38.9	0.799649	-0.109146	-0.856757	-0.883498	-0.486875
38.95	0.822631	-0.0854468	-0.815626	-0.88777	-0.487477
39	0.845906	-0.0601129	-0.77333	-0.890776	-0.48814
39.05	0.869462	-0.0329796	-0.729857	-0.892425	-0.488873
39.1	0.893278	-0.00385912	-0.685193	-0.892618	-0.489687
39.15	0.917321	0.0274631	-0.639327	-0.891245	-0.490594
39.2	0.941546	0.0612337	-0.59225	-0.888183	-0.491609
39.25	0.965887	0.0977365	-0.543956	-0.883296	-0.492748
39.3	0.990251	0.1373	-0.494443	-0.876431	-0.494032
39.35	1.01451	0.180306	-0.443717	-0.867416	-0.495485
39.4	1.0385	0.227198	-0.391792	-0.856056	-0.497138
39.45	1.06198	0.278493	-0.338694	-0.842132	-0.499023
39.5	1.08462	0.334797	-0.284463	-0.825392	-0.501183
39.55	1.106	0.396817	-0.229163	-0.805551	-0.503666
39.6	1.1255	0.46538	-0.172888	-0.782282	-0.506527
39.65	1.14231	0.541444	-0.115772	-0.75521	-0.509828
39.7	1.15529	0.626109	-0.0580077	-0.723904	-0.513631
39.75	1.16286	0.72061	0.000135446	-0.687874	-0.517991
39.8	1.16284	0.82628	0.0582775	-0.64656	-0.522933
39.85	1.15219	0.944443	0.115887	-0.599337	-0.528408
39.9	1.12672	1.07618	0.172223	-0.545528	-0.534212
39.95	1.08072	1.22188	0.226259	-0.484434	-0.539847
40	1.00671	1.38035	0.276594	-0.415417	-0.544296
40.05	0.895452	1.54744	0.321367	-0.338045	-0.545767
40.1	0.737098	1.71401	0.358222	-0.252344	-0.541595
40.15	0.524202	1.86399	0.384432	-0.159145	-0.52882
40.2	0.25734	1.97446	0.397299	-0.0604219	-0.506026
40.25	-0.0487437	2.02101	0.394862	0.0406286	-0.475803
40.3	-0.364403	1.98853	0.376642	0.140055	-0.445039
40.35	-0.654634	1.88061	0.34391	0.234086	-0.421133
40.4	-0.89346	1.71805	0.299237	0.319988	-0.407583
40.45	-1.07139	1.52778	0.245667	0.396377	-0.403395
40.5	-1.19251	1.33235	0.186042	0.462994	-0.405489
40.55	-1.26739	1.14601	0.122672	0.520295	-0.410889
40.6	-1.30755	0.975701	0.0572948	0.56908	-0.417551
40.65	-1.32286	0.823628	-0.00884795	0.610261	-0.424316
40.7	-1.32091	0.689412	-0.0748934	0.644732	-0.430627
40.75	-1.30722	0.571521	-0.140254	0.673308	-0.43627
40.8	-1.28566	0.468038	-0.204537	0.69671	-0.441207
40.85	-1.25895	0.377044	-0.267484	0.715562	-0.445481
40.9	-1.22895	0.29679	-0.328932	0.730401	-0.449165
40.95	-1.19695	0.225742	-0.388779	0.741688	-0.452338
41	-1.16385	0.162591	-0.446972	0.749818	-0.455077
41.05	-1.13025	0.106229	-0.503484	0.755129	-0.457447
41.1	-1.09658	0.0557251	-0.558313	0.757916	-0.459506
41.15	-1.06311	0.0102964	-0.611468	0.75843	-0.461303
41.2	-1.03005	-0.0307156	-0.662971	0.756895	-0.462878
41.25	-0.997506	-0.0678661	-0.712846	0.753501	-0.464264
41.3	-0.965568	-0.101625	-0.761124	0.74842	-0.46549
41.35	-0.93428	-0.132391	-0.807838	0.741801	-0.466578
41.4	-0.903662	-0.160506	-0.853022	0.733775	-0.467548
41.45	-0.873723	-0.18626	-0.896708	0.724462	-0.468417
41.5	-0.844457	-0.209904	-0.93893	0.713967	-0.469197
41.55	-0.815851	-0.231656	-0.979723	0.702384	-0.469901
41.6	-0.787888	-0.251704	-1.01912	0.689799	-0.470538
41.65	-0.760546	-0.27021	-1.05714	0.676289	-0.471117
41.7	-0.733803	-0.287319	-1.09383	0.661923	-0.471644
41.75	-0.707633	-0.303155	-1.12922	0.646765	-0.472126
41.8	-0.682012	-0.317829	-1.16332	0.630873	-0.472568
41.85	-0.656915	-0.33144	-1.19616	0.614301	-0.472975
41.9	-0.632317	-0.344072	-1.22778	0.597098	-0.47335
41.95	-0.608194	-0.355804	-1.25819	0.579308	-0.473696
42	-0.584523	-0.366703	-1.28741	0.560972	-0.474017
42.05	-0.56128	-0.376831	-1.31548	0.542131	-0.474316
42.1	-0.538444	-0.386242	-1.3424	0.522819	-0.474594
42.15	-0.515995	-0.394985	-1.3682	0.50307	-0.474854
42.2	-0.493911	-0.403105	-1.3929	0.482914	-0.475097
42.25	-0.472175	-0.410641	-1.4165	0.462382	-0.475326
42.3	-0.450767	-0.417629	-1.43904	0.441501	-0.47554
42.35	-0.42967	-0.424101	-1.46053	0.420296	-0.475743
42.4	-0.408867	-0.430088	-1.48097	0.398791	-0.475934
42.45	-0.388343	-0.435615	-1.50039	0.377011	-0.476115
42.5	-0.368081	-0.440706	-1.51879	0.354975	-0.476287
42.55	-0.348067	-0.445384	-1.53619	0.332706	-0.47645
42.6	-0.328288	-0.449667	-1.55261	0.310223	-0.476606
42.65	-0.308729	-0.453575	-1.56805	0.287544	-0.476755
42.7	-0.289378	-0.457124	-1.58251	0.264688	-0.476897
